video_id,channel_id,channel_name,lean,published_at,year,month,view_count,like_count,comment_count,title
8QGLDZAicJo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-03-24T12:00:01Z,2019,3,168742,3149,538,Stephen C. Meyer | The Ben Shapiro Show Sunday Special Ep. 43
yKVI4hbndGs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-03-17T12:00:12Z,2019,3,164229,5212,803,Dr. Phil McGraw | The Ben Shapiro Show Sunday Special Ep. 42
7xuR_HIpoWI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-03-05T18:57:57Z,2019,3,181567,3891,915,Being Alive | Ep. 730
_V6LFcWaXoc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-03-04T19:02:05Z,2019,3,185299,4027,756,Everything Is Lit | Ep. 729
nB1itnKafH8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-02-25T18:48:09Z,2019,2,139393,3819,899,Tyranny With A Smile | Ep. 724
MgDqdclnpiA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-02-24T13:00:05Z,2019,2,176755,6441,708,Larry Elder | The Ben Shapiro Show Sunday Special Ep. 39
92znXLyJlvk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-02-21T18:58:00Z,2019,2,155792,4016,1208,"It’s A Smollett, Smollett World | Ep. 722"
_8clhLJ6ku8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-02-19T18:56:25Z,2019,2,137948,3170,941,Backing Away Slowly | Ep. 720
vykf9_8sMcE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-02-03T13:00:08Z,2019,2,270274,6813,840,Dave Ramsey | The Ben Shapiro Show Sunday Special Ep. 36
KBk5lUpeNnw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-01-31T19:16:08Z,2019,1,120767,2825,721,"Whoops, They Said It Out Loud | Ep. 707"
YUuHAQILLDU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-01-22T18:59:34Z,2019,1,136733,3677,1095,It’s The End Of The World As We Know It | Ep. 700
MJofgyTHoVo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-01-21T19:20:37Z,2019,1,145214,6394,1473,"Liars, Damn Liars, And The Media | Ep. 699"
Rb4wJLxkJb8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-01-15T19:17:04Z,2019,1,119093,3394,937,The Best A Person Of Unspecified Gender Can Get | Ep. 695
IEg4UymEFic,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-01-08T18:44:28Z,2019,1,98546,2058,547,Trump’s Biggest Moment | Ep. 690
99TsoDMoD_M,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-12-21T20:13:29Z,2018,12,63071,1406,448,Who Let The Mad Dog Out? | Ep. 685
pcBdqwNvMIU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-12-16T13:00:12Z,2018,12,84925,1536,711,Bishop Robert Barron | The Ben Shapiro Show Sunday Special Ep. 31
Poqm4fTaFrQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-12-10T20:19:47Z,2018,12,49715,1179,235,Lock Him Up? | Ep. 676
vQjM-624RU8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-12-07T19:48:44Z,2018,12,51828,1385,327,Shot Through The Hart | Ep. 675
ak-Rv08N_1Q,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-12-02T13:00:00Z,2018,12,567481,17712,2991,John MacArthur | The Ben Shapiro Show Sunday Special Ep. 29
oLtkIG_5MN4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-11-26T21:12:16Z,2018,11,53813,1813,433,Saying The Unsayable | Ep. 666
Knv0Yl41XMY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-11-21T20:34:05Z,2018,11,56936,1197,319,"La Di Da Di, We Like To Saudi | Ep. 665"
ffezkqMZPO4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-11-20T20:50:39Z,2018,11,53224,1237,250,Hillary’s Email Revenge | The Ben Shapiro Show Ep. 664
IP3TUaJAkJM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-11-18T13:00:03Z,2018,11,54821,1318,316,Stephen Harper | The Ben Shapiro Show Sunday Special Ep. 28
G1UpFHsbOf0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-11-04T13:00:02Z,2018,11,212253,6638,918,Tucker Carlson | The Ben Shapiro Show Sunday Special Ep. 26
MRjvtSabQCc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-10-08T21:39:07Z,2018,10,125564,4579,849,Ben Shapiro Ends The Argument for Abortion
ZFvLnVXoolg,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-10-05T20:12:42Z,2018,10,49419,1544,189,The Greatest Whine Of All | Ep. 632
39z3xM04x28,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-10-04T18:49:46Z,2018,10,58879,1823,285,The Kavanaugh-calypse Approacheth | Ep. 631
LO5ELcKbN1M,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-10-03T18:36:53Z,2018,10,54480,2027,372,Did The Kavanaugh Allegations Just Implode? | Ep. 630
XBmqdZlcYRI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-10-02T19:30:36Z,2018,10,53171,1694,155,Shapiro ROASTS Democrats on Kavanaugh
FsDRm68iEgk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-09-28T22:55:48Z,2018,9,74882,1910,419,Shapiro Vs. Code Pink On Kavanaugh
fERROPfODEw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-09-28T19:27:21Z,2018,9,60054,1724,317,The Kavanaugh Comeback | Ep. 629
9pK8hSfkXnY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-09-23T12:00:01Z,2018,9,49628,964,256,Glenn Beck | The Ben Shapiro Show Sunday Special Ep. 20
LNE2h1eBne8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-09-16T12:00:07Z,2018,9,252027,9888,900,Steven Crowder | The Ben Shapiro Show Sunday Special Ep. 19
oEguEjwqsdM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-09-09T12:00:11Z,2018,9,41577,1013,115,Christina Hoff Sommers | The Ben Shapiro Show Sunday Special Ep. 18
cFZMmXW0bn0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-08-27T18:44:12Z,2018,8,38448,947,416,Goodbye To A Hero | Ep. 611
FajIce2ACJM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-08-22T18:46:29Z,2018,8,34412,846,265,It’s Apocalypse Day! Ep. 608
zbE6eI-tupw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-08-19T12:00:11Z,2018,8,47831,1083,174,Greg Gutfeld | The Ben Shapiro Show Special Ep. 15
mDqX6x0COVM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-08-12T12:00:04Z,2018,8,48767,1065,290,Tai Lopez | The Ben Shapiro Show Sunday Special Ep. 14
P7bEal_jc7Q,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-08-01T19:22:27Z,2018,8,35545,999,307,Is The Second Civil War Coming? | Ep. 593
M5RRs2wRpmE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-07-29T12:00:03Z,2018,7,79881,2770,293,Mike Rowe | The Ben Shapiro Show Sunday Special Ep. 12
ktwp2J0B-0o,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-07-22T12:00:03Z,2018,7,40634,982,212,Eric Weinstein | The Ben Shapiro Show Sunday Special Ep. 11
ErzFZrPTBJc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-07-15T12:00:02Z,2018,7,40724,1039,290,Dennis Prager | The Ben Shapiro Show Sunday Special Ep. 10
wSClFeaP9lk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-07-08T12:00:04Z,2018,7,79526,2131,470,Sam Harris | The Ben Shapiro Show Sunday Special Ep. 9
9dZdTHumKW4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-07-01T12:00:01Z,2018,7,37899,1010,156,Adam Carolla | The Ben Shapiro Show Sunday Special Ep. 8
YTAkWTEYl6o,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-06-28T18:48:22Z,2018,6,41385,1190,228,The Biggest Move In A Generation | Ep. 570
PBQz_yChdNs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-06-22T22:21:09Z,2018,6,42264,1386,92,How To Win A Debate In 60 Seconds
1enDwzn1PM0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-06-18T18:44:56Z,2018,6,36101,1001,241,Is Trump Tearing Children From Their Parents? | Ep.562
ggSlQrHUP2c,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-06-08T18:47:58Z,2018,6,34714,877,270,The Suicide Epidemic | Ep. 556
BNYWx5AOAe4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-06-03T12:00:01Z,2018,6,179010,6043,553,Joe Rogan | The Ben Shapiro Sunday Special Ep. 4
OpndLig5yRQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-05-31T18:53:47Z,2018,5,42079,1021,276,The Saddest Story Ever Told | Ep. 550
SlqRcPoqGR0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-05-27T12:00:02Z,2018,5,38006,905,181,Dr. Drew Pinsky | The Ben Shapiro Show Sunday Special Ep. 3
zQlJMmKjmHw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-05-25T19:51:59Z,2018,5,35586,868,203,Hollywood’s God Is Gross | Ep. 546
i3XpzBD5bv0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-05-12T00:33:19Z,2018,5,50534,1523,254,"Ben Shapiro on Louder With Crowder: ""If Iran Loses, Everybody Wins"""
Hm6imHKtMqE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-05-06T12:00:01Z,2018,5,146492,5524,523,Jordan B Peterson | The Ben Shapiro Show Sunday Special Ep.1
vTRWKIgRvkE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-04-23T18:50:15Z,2018,4,68336,912,189,The Worst Arguments | Ep. 523
fcGTx6CQ1pU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-04-20T19:09:40Z,2018,4,82608,578,60,The Comey Memos | Ep. 522
NmsidEkPY3U,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-04-09T23:50:30Z,2018,4,68588,710,347,The Situation In Syria | Ep. 513
UKUmYwn8mN4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-04-06T13:00:03Z,2018,4,68551,861,239,The Radical Left Rises | Ep. 512
VqPVTsiHKjs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-04-03T22:04:07Z,2018,4,69629,755,144,Standing Up To The Outrage Police | Ep. 509
CoX1T7qRBow,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-03-21T17:36:01Z,2018,3,174176,3417,249,Shapiro Debates Protester On Transgender Studies
GRr2nxtGlwU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-03-19T18:34:06Z,2018,3,130338,4133,338,Ben Shapiro Calls Out Media Bias On Guns
m0PGgHHcKMQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-03-09T21:13:14Z,2018,3,84151,431,65,Trump’s Nobel Prize? | Ep. 492
Z8v7pgCBkCc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-03-08T20:42:47Z,2018,3,90565,646,76,Trump’s California Dreamin’ | Ep. 491
mBFcBnn4leU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-03-01T23:16:26Z,2018,3,78918,776,176,"Wait, Trump Just Said WHAT? | Ep. 486"
kn4mNxx6JwY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-02-27T20:41:36Z,2018,2,96168,996,210,The Parkland Story Gets Even Worse | Ep. 484
tAsz6Yuvw3Y,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-02-27T18:38:18Z,2018,2,183574,6524,1513,Transgenderism Is Not Biology
pUylteI3ezY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-02-27T16:15:59Z,2018,2,510198,22567,1931,Can A Conservative Date A Leftist?
pqiAx5QNWR0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-02-27T03:55:18Z,2018,2,401037,15770,3653,Ben Shapiro Explains Socialism in 2 Minutes
WBtz53ZWs-o,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-02-24T01:00:58Z,2018,2,123201,4340,578,Ben Shapiro Gives ELECTRIFYING Speech at CPAC 2018
Xz8Nik9idIo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-01-25T20:30:02Z,2018,1,137631,1935,408,How To Solve Crime in the Black Community
QJt-rbjswdM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-01-25T17:43:59Z,2018,1,116991,2487,685,Why Do Transgender Pronouns Matter?
047DSK2mTeo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-01-25T17:34:43Z,2018,1,110373,2606,443,Ben Shapiro on Abortion: Evil Is Still Evil Regardless of Identity Politics
VE7Xu_GhxlA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-01-12T19:33:51Z,2018,1,74177,1715,462,Ben Shapiro and Blaire White: Which Pronouns Are Best For Transgender People?
uUtSm4IkeJU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2018-01-04T22:15:23Z,2018,1,69116,478,65,"Trump Destroys Bannon, Salts The Earth | Ep. 446"
41IokWMhpm4,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-12-30T02:15:00Z,2025,12,340103,9055,10383,"Cenk, Ana React To Viral Somali Fraud Exposé"
FlvoglPefpE,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-12-20T22:00:17Z,2025,12,353154,9921,3913,Carlson Drops Shocking Crooks Evidence — FBI Silent
TqjLiubJf48,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-12-19T03:45:05Z,2025,12,735533,14457,5190,Oil Companies REJECT Trump’s Venezuela Offer
ZOQfBOVOrms,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-12-17T02:15:00Z,2025,12,446912,19237,7094,Australian PM Tells Netanyahu To GTFO
cWhhktOnO_g,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-12-09T05:15:06Z,2025,12,338725,4538,7950,Nick Fuentes LOSES IT On Piers Morgan
jhpq_6AJym4,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-11-22T04:30:35Z,2025,11,484418,12925,4619,Dershowitz Tries To Attack Ana...IMMEDIATELY Regrets It
VUAAfiIKAgw,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-11-20T01:30:06Z,2025,11,1254433,27483,9929,Trump's Would-Be Assassin's Online Activity REVEALED
lZhE1VvfSrA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-11-17T00:01:00Z,2025,11,957009,22169,7540,Tucker Reveals What Trump Isn’t Telling You
lzKyO6VZ-wk,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-11-06T03:00:58Z,2025,11,505025,12185,4590,Sean Hannity LITERALLY Cries Over Mamdani Victory
g8j5Zbxt-Zo,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-11-04T21:15:48Z,2025,11,899353,10031,0,LIVE: TYT News & Politics
Ad19jJk7hzA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-10-31T02:00:17Z,2025,10,848397,28627,10550,Katie Miller Threatens To DEPORT Cenk Live On Air
8EmfnGfiJ3g,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-10-29T02:45:00Z,2025,10,653488,18921,7462,WHAT IS GOING ON WITH CHARLIE KIRK'S INVESTIGATION!?!
aRupzOx3ym8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-10-21T02:00:02Z,2025,10,865563,26054,6292,Candace Owens Gets It Right On Gaza AGAIN
LObfaI3EAp4,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-10-21T00:28:14Z,2025,10,865716,40729,17576,TYT's Ana Kasparian TARGETED While Walking Her Dog
3Mh4td2kSoc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-10-03T02:45:01Z,2025,10,702938,22173,6981,Tucker Carlson REVEALS IDF Soldiers Running The Pentagon
BEEKFDGfeiw,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-09-11T01:15:01Z,2025,9,910632,23820,19788,FIGHT BREAKS OUT In Congress Over Charlie Kirk Assassination
RMrZQ-p-gco,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-09-10T21:10:29Z,2025,9,1159879,73070,16943,Charlie Kirk Has Died
GWCUmgNNLrs,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-09-10T02:30:13Z,2025,9,1253316,29112,8410,EXCLUSIVE INTERVIEW: Jeffrey Epstein Survivor SPEAKS OUT
Ey69sbYrx38,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-09-09T02:00:16Z,2025,9,2012498,41576,22855,Tucker Carlson's 9/11 Documentary Is Making People NERVOUS
55nadDzpAH0,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-09-09T01:26:03Z,2025,9,758443,30596,11953,EXCLUSIVE: Rep. Marjorie Greene Makes BIG Announcement on TYT
LTQP3eFFZK8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-08-30T00:30:07Z,2025,8,885757,23004,7267,MAGA Tells Netanyahu And AIPAC To GTFO
mbvw5bKxdtw,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-08-26T02:32:25Z,2025,8,900683,41934,13475,Pro-Israel Group Forms Campaign To Get Ana Demonetized
m1bVnwZvkqc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-08-25T21:13:32Z,2025,8,1331553,104650,5684,Yair Netanyahu Gets EXPOSED By Ana And Cenk
U8fA7QGMGeU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-08-14T03:00:35Z,2025,8,775796,21342,4391,Michael Cohen Makes SHOCKING Admission About Trump & Epstein to @TaraPalmeri
1EJbRg9qUtY,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-08-12T20:05:40Z,2025,8,766234,36186,3202,Mr. Wonderful Gets SMOKED In Debate With Ana Kasparian
Wp7uLKCqqX8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-07-29T01:15:03Z,2025,7,1422106,46324,8733,Joe Rogan Gives Benjamin Netanyahu A Dose Of REALITY
F2kfVULzHhs,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-07-29T00:33:37Z,2025,7,604630,21662,4981,Former Green Beret Reveals SHOCKING War Crimes In Gaza
8_uFTofUaYU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-07-21T20:46:18Z,2025,7,604981,33522,1403,"""F***ing Insane"": Joe Rogan Is THROUGH With The IDF"
ewgmPWN45Ls,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-07-11T02:55:42Z,2025,7,1044068,42018,1402,Unbelievable Facts About Jeffrey Epstein
umJYNsNxVPA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-07-08T02:00:53Z,2025,7,713588,17049,5237,Joe Rogan: What Israel Has Done Is “F***ING INSANE”
atKyjikd9xs,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-06-25T03:40:01Z,2025,6,1099558,109416,9592,Cenk Goes NUCLEAR On Anti-Muslim Media
mbUMF9fHhBo,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-06-22T01:24:47Z,2025,6,1072703,45829,5331,US Attacks Iran!! Bombs Three Sites and Enters War!
x-tLxSygHf8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-06-19T00:30:59Z,2025,6,814468,18368,5431,Tucker Carlson EMBARRASSES Ted Cruz In Wild Interview
NQLuSBFygkU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-06-17T13:30:30Z,2025,6,1670806,97631,3864,Jamie Raskin Is DONE
1Fn2LNzdQkc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-06-06T03:45:00Z,2025,6,954539,17555,809,FLASHBACK: Raskin Laughs As He OBLITERATES Marjorie Greene
m8BpiWVt77A,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-05-30T02:15:07Z,2025,5,1098175,57054,2583,AOC Destroys A Republican For His DISGUSTING Behavior Towards A Witness
tBFtdF6jei8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-05-27T19:30:09Z,2025,5,577601,20479,364,FLASHBACK: Ted Lieu Slams MAGA For Politicizing Los Angeles Disaster Relief
wmfMkFWdMQ4,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-05-24T05:01:05Z,2025,5,305232,6125,2695,AI's Disturbing Behaviors Will Keep You Up At Night
jRVSwExuhmM,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-05-23T19:30:10Z,2025,5,1641022,38139,1444,AOC Runs CIRCLES Around The GOP's Key Witness
YfK8b233ePY,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-05-08T02:00:29Z,2025,5,2246047,128021,5197,NY Woman Delivers An AMAZING Speech
3faqG4GVK8Y,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-04-30T03:30:01Z,2025,4,241139,9284,4092,Trump Directs MILITARY Be Used For U.S. Law Enforcement
b5pdhegRHR0,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-04-19T22:00:40Z,2025,4,202630,4947,2664,"U.S. To Lose BILLIONS After Tourists Say 'No, Thanks'"
kaoOIde_u80,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-04-09T00:30:06Z,2025,4,2257725,49074,10603,Marjorie Taylor Greene BUSTED In MASSIVE Tariff Insider Trading Scandal
GPkyFJRSj8I,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-04-06T18:00:13Z,2025,4,207067,3958,2305,Biden's Chief Of Staff Spills INSANE Stories About His Cognitive Decline
KorflXyfIfU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-04-01T01:30:08Z,2025,4,235492,7363,1981,Ana Schools Piers Morgan Panel on Israel
5eaMiN30TuQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-03-27T00:00:06Z,2025,3,406387,14211,22265,Cenk Explains Why He’s REMOVING A Contributor From TYT Network
vZwSs3KqWiE,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-03-24T19:00:55Z,2025,3,593717,21203,2668,Elon Musk CRASHES OUT Live On Air
aHjLICrl5OI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-03-21T00:00:06Z,2025,3,289244,6253,3460,REPORT: Pentagon Preparing For Nuclear War with Iran
d9-eppkb8VY,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-03-14T00:30:23Z,2025,3,285250,5339,2593,"Trump Threatened The EU with 200% Tariffs, They Responded & It's REALLY Going To Hurt Americans"
lgwmCGT1I5Q,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-03-09T01:30:24Z,2025,3,933816,24975,6029,"Trump Begging Saudi Arabia for Oil, Their Response Was Genius"
26M_HhZwr2c,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-02-27T02:45:00Z,2025,2,531335,11446,5982,Hakeem Jeffries DEMOLISHED by Stephen A. Smith
ORNMfDwlIuQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-02-18T02:30:11Z,2025,2,367680,13590,4891,"Man Charged After Shooting Two Men He Thought Were Palestinian, Wait Until You Hear The Twist"
P7riFKRlIW8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-02-15T03:45:01Z,2025,2,269861,6223,2646,Everyone NEEDS To Hear This Discussion About Media
M3H2O5Gn1_E,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-02-15T01:30:12Z,2025,2,267659,5173,1940,Trump Changes Tune on Inflation
uy5w8_FqXcI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-02-08T21:00:37Z,2025,2,1148933,23309,7630,Saudi Arabia Responds To Trump Oil Request: Thanks But No Thanks
EV6bXzOwE48,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-01-16T05:30:06Z,2025,1,142665,2870,1435,Top DNC Official Now Raising Money For Trump
TUAFQsJsXgU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-01-14T01:15:06Z,2025,1,284639,9268,5017,Gavin Newsom Caught In Lie ON-AIR During Wildfire Interview
XkWDci7lI18,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-01-09T04:00:05Z,2025,1,160860,3639,647,You Won’t Believe Where This STUNNING Morning Joe Rant Goes
fNAfKmCAClI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-01-03T04:30:16Z,2025,1,184173,4229,2607,WATCH: Fox Anchor SHREDS Vivek Ramaswamy
